;Date;Date_excel;CSS;Fonte;Data;Data_excel;Vazao;NivelConsistencia;CSS_na_mean;CSS_na_interpolation;CSS_kalman;CSS_spline;CSS_stine;Qss
214;01/08/1984;30895;NA;;01/08/1984;30895;482.365;2;94.96162693;54.703;59.13414032;37.53696909;54.36059889;2265.550585
215;02/08/1984;30896;NA;;02/08/1984;30896;482.365;2;94.96162693;54.357;58.9933269;35.63677226;53.95538177;2248.66262
216;03/08/1984;30897;NA;;03/08/1984;30897;478.185;2;94.96162693;54.011;58.85251349;33.80568619;53.55821157;2212.767366
217;04/08/1984;30898;NA;;04/08/1984;30898;478.185;2;94.96162693;53.665;58.71170007;32.04394436;53.17168619;2196.797999
218;05/08/1984;30899;NA;;05/08/1984;30899;474.017;2;94.96162693;53.319;58.57088666;30.35178025;52.79870063;2162.374417
219;06/08/1984;30900;NA;;06/08/1984;30900;469.862;2;94.96162693;52.973;58.43007325;28.72942735;52.44249063;2128.959377
220;07/08/1984;30901;NA;;07/08/1984;30901;465.719;2;94.96162693;52.627;58.28925983;27.17711915;52.10668435;2096.675101
221;08/08/1984;30902;NA;;08/08/1984;30902;461.589;2;94.96162693;52.281;58.14844642;25.69508914;51.79536375;2065.665902
222;09/08/1984;30903;NA;;09/08/1984;30903;453.365;2;94.96162693;51.935;58.007633;24.28357079;51.51313778;2017.807521
223;10/08/1984;30904;NA;;10/08/1984;30904;449.272;2;94.96162693;51.589;57.86681959;22.9427976;51.26523031;1989.967612
224;11/08/1984;30905;NA;;11/08/1984;30905;445.192;2;94.96162693;51.243;57.72600617;21.67300306;51.05758616;1963.909057
225;12/08/1984;30906;50.897;TM/Landsat-5;12/08/1984;30906;441.124;2;50.897;50.897;50.897;50.897;50.897;1939.843143
226;13/08/1984;30907;NA;;13/08/1984;30907;433.026;2;94.96162693;50.7880625;57.97040442;19.34728385;50.7658855;1899.326736
227;14/08/1984;30908;NA;;14/08/1984;30908;428.996;2;94.96162693;50.679125;58.35561608;18.29182617;50.64032204;1876.996419
228;15/08/1984;30909;NA;;15/08/1984;30909;424.979;2;94.96162693;50.5701875;58.74082774;17.30828107;50.51885106;1854.960549
229;16/08/1984;30910;NA;;16/08/1984;30910;420.975;2;94.96162693;50.46125;59.1260394;16.39688205;50.40048385;1833.178495
230;17/08/1984;30911;NA;;17/08/1984;30911;416.983;2;94.96162693;50.3523125;59.51125106;15.55786259;50.28452646;1811.617289
231;18/08/1984;30912;NA;;18/08/1984;30912;413.004;2;94.96162693;50.243375;59.89646272;14.79145619;50.17047744;1790.26052
232;19/08/1984;30913;NA;;19/08/1984;30913;409.039;2;94.96162693;50.1344375;60.28167438;14.09789632;50.05796547;1769.097036
233;20/08/1984;30914;NA;;20/08/1984;30914;413.004;2;94.96162693;50.0255;60.66688604;13.47741648;49.94670967;1782.275692
234;21/08/1984;30915;NA;;21/08/1984;30915;409.039;2;94.96162693;49.9165625;61.0520977;12.93025015;49.83649368;1761.270008
235;22/08/1984;30916;NA;;22/08/1984;30916;409.039;2;94.96162693;49.807625;61.43730936;12.45663082;49.72714814;1757.405631
236;23/08/1984;30917;NA;;23/08/1984;30917;413.004;2;94.96162693;49.6986875;61.82252102;12.05679198;49.61853855;1770.565383
237;24/08/1984;30918;NA;;24/08/1984;30918;433.026;2;94.96162693;49.58975;62.20773268;11.7309671;49.51055679;1852.360563
238;25/08/1984;30919;NA;;25/08/1984;30919;564.076;2;94.96162693;49.4808125;62.59294434;11.47938969;49.40311491;2407.718429
239;26/08/1984;30920;NA;;26/08/1984;30920;793.793;2;94.96162693;49.371875;62.978156;11.30229322;49.29614066;3380.912472
240;27/08/1984;30921;NA;;27/08/1984;30921;813.689;2;94.96162693;49.2629375;63.36336766;11.19991118;49.18957414;3458.16133
241;28/08/1984;30922;NA;;28/08/1984;30922;739.947;2;94.96162693;49.154;63.74857932;11.17247706;49.08336525;3137.969278
242;29/08/1984;30923;NA;;29/08/1984;30923;659.282;2;94.96162693;49.0450625;64.13379098;11.22022435;48.97747178;2789.853024
243;30/08/1984;30924;NA;;30/08/1984;30924;604.264;2;94.96162693;48.936125;64.51900264;11.34338652;48.87185792;2551.521976
244;31/08/1984;30925;NA;;31/08/1984;30925;568.495;2;94.96162693;48.8271875;64.9042143;11.54219708;48.76649306;2395.311045
245;01/09/1984;30926;NA;;01/09/1984;30926;529.146;2;94.96162693;48.71825;65.28942596;11.8168895;48.66135092;2224.710074
246;02/09/1984;30927;NA;;02/09/1984;30927;511.966;2;94.96162693;48.6093125;65.67463762;12.16769728;48.55640879;2147.837505
247;03/09/1984;30928;NA;;03/09/1984;30928;486.557;2;94.96162693;48.500375;66.05984928;12.59485389;48.45164694;2036.835761
248;04/09/1984;30929;NA;;04/09/1984;30929;482.365;2;94.96162693;48.3914375;66.44506094;13.09859283;48.34704815;2014.927823
249;05/09/1984;30930;NA;;05/09/1984;30930;482.365;2;94.96162693;48.2825;66.8302726;13.67914758;48.24259734;2010.574696
250;06/09/1984;30931;NA;;06/09/1984;30931;478.185;2;94.96162693;48.1735625;67.21548426;14.33675163;48.13828123;1988.841946
251;07/09/1984;30932;NA;;07/09/1984;30932;465.719;2;94.96162693;48.064625;67.60069592;15.07163846;48.03408806;1932.801476
252;08/09/1984;30933;NA;;08/09/1984;30933;461.589;2;94.96162693;47.9556875;67.98590758;15.88404157;47.93000744;1911.510507
253;09/09/1984;30934;NA;;09/09/1984;30934;453.365;2;94.96162693;47.84675;68.37111924;16.77419444;47.82603008;1873.380798
254;10/09/1984;30935;NA;;10/09/1984;30935;465.719;2;94.96162693;47.7378125;68.7563309;17.74233055;47.7221477;1920.249582
255;11/09/1984;30936;NA;;11/09/1984;30936;494.978;2;94.96162693;47.628875;69.14154256;18.78868339;47.6183529;2036.451204
256;12/09/1984;30937;NA;;12/09/1984;30937;494.978;2;94.96162693;47.5199375;69.52675422;19.91348646;47.514639;2032.015765
257;13/09/1984;30938;47.411;TM/Landsat-5;13/09/1984;30938;486.557;2;47.411;47.411;47.411;47.411;47.411;1993.088499
258;14/09/1984;30939;NA;;14/09/1984;30939;465.719;2;94.96162693;53.08525;72.06687418;22.39937719;48.34617826;1945.3594
259;15/09/1984;30940;NA;;15/09/1984;30940;449.272;2;94.96162693;58.7595;74.22178248;23.76093183;51.17790279;1986.577811
260;16/09/1984;30941;NA;;16/09/1984;30941;437.069;2;94.96162693;64.43375;76.37669078;25.20187064;55.6347466;2100.921672
261;17/09/1984;30942;NA;;17/09/1984;30942;428.996;2;94.96162693;70.108;78.53159907;26.7224271;61.44541403;2277.489903
262;18/09/1984;30943;NA;;18/09/1984;30943;416.983;2;94.96162693;75.78225;80.68650737;28.3228347;68.33874072;2462.062446
263;19/09/1984;30944;NA;;19/09/1984;30944;413.004;2;94.96162693;81.4565;82.84141567;30.00332693;76.04369349;2713.508604
264;20/09/1984;30945;NA;;20/09/1984;30945;416.983;2;94.96162693;87.13075;84.99632397;31.76413727;84.28937026;3036.721059
265;21/09/1984;30946;NA;;21/09/1984;30946;437.069;2;94.96162693;92.805;87.15123227;33.60549921;92.805;3504.57309
266;22/09/1984;30947;NA;;22/09/1984;30947;449.272;2;94.96162693;98.47925;89.30614057;35.52764624;101.3199426;3932.946427
267;23/09/1984;30948;NA;;23/09/1984;30948;478.185;2;94.96162693;104.1535;91.46104887;37.53081184;109.563689;4526.64397
268;24/09/1984;30949;NA;;24/09/1984;30949;533.471;2;94.96162693;109.82775;93.61595717;39.61522949;117.2658606;5405.005664
269;25/09/1984;30950;NA;;25/09/1984;30950;622.423;2;94.96162693;115.502;95.77086547;41.7811327;124.1562099;6676.791605
270;26/09/1984;30951;NA;;26/09/1984;30951;715.896;2;94.96162693;121.17625;97.92577377;44.02875494;129.9646197;8038.755478
271;27/09/1984;30952;NA;;27/09/1984;30952;677.978;2;94.96162693;126.8505;100.0806821;46.3583297;134.4211036;7874.025203
272;28/09/1984;30953;NA;;28/09/1984;30953;604.264;2;94.96162693;132.52475;102.2355904;48.77009046;137.2558055;7165.907316
273;29/09/1984;30954;138.199;TM/Landsat-5;29/09/1984;30954;537.808;2;138.199;138.199;138.199;138.199;138.199;6421.639201
274;30/09/1984;30955;NA;;30/09/1984;30955;520.532;2;94.96162693;137.187225;103.8863748;53.83920719;138.0723892;6209.662773
275;01/10/1984;30956;NA;;01/10/1984;30956;516.243;2;94.96162693;136.17545;103.382251;56.47737342;137.8785747;6149.852557
276;02/10/1984;30957;NA;;02/10/1984;30957;503.448;2;94.96162693;135.163675;102.8781272;59.15334101;137.6192774;5986.150558
277;03/10/1984;30958;NA;;03/10/1984;30958;478.185;2;94.96162693;134.1519;102.3740034;61.84162377;137.2962185;5672.41853
278;04/10/1984;30959;NA;;04/10/1984;30959;445.192;2;94.96162693;133.140125;101.8698795;64.51673551;136.9111191;5266.229899
279;05/10/1984;30960;NA;;05/10/1984;30960;424.979;2;94.96162693;132.12835;101.3657557;67.15319005;136.4657006;5010.772923
280;06/10/1984;30961;NA;;06/10/1984;30961;409.039;2;94.96162693;131.116575;100.8616319;69.72550121;135.9616843;4805.017752
281;07/10/1984;30962;NA;;07/10/1984;30962;401.146;2;94.96162693;130.1048;100.357508;72.2081828;135.4007917;4692.85799
282;08/10/1984;30963;NA;;08/10/1984;30963;393.306;2;94.96162693;129.093025;99.85338421;74.57574864;134.7847445;4580.206448
283;09/10/1984;30964;NA;;09/10/1984;30964;393.306;2;94.96162693;128.08125;99.34926038;76.80271254;134.1152642;4557.456411
284;10/10/1984;30965;NA;;10/10/1984;30965;385.517;2;94.96162693;127.069475;98.84513655;78.86358831;133.3940727;4443.178986
285;11/10/1984;30966;NA;;11/10/1984;30966;377.782;2;94.96162693;126.0577;98.34101272;80.73288979;132.6228918;4328.859568
286;12/10/1984;30967;NA;;12/10/1984;30967;370.1;2;94.96162693;125.045925;97.83688889;82.38513077;131.8034435;4214.631264
287;13/10/1984;30968;NA;;13/10/1984;30968;366.279;2;94.96162693;124.03415;97.33276506;83.79482507;130.9374499;4143.712742
288;14/10/1984;30969;NA;;14/10/1984;30969;366.279;2;94.96162693;123.022375;96.82864123;84.93648651;130.0266332;4114.888574
289;15/10/1984;30970;NA;;15/10/1984;30970;413.004;2;94.96162693;122.0106;96.3245174;85.78462891;129.0727155;4605.77213
290;16/10/1984;30971;NA;;16/10/1984;30971;437.069;2;94.96162693;120.998825;95.82039357;86.31376608;128.0774193;4836.557052
291;17/10/1984;30972;NA;;17/10/1984;30972;420.975;2;94.96162693;119.98705;95.31626974;86.50400602;127.042467;4620.819102
292;18/10/1984;30973;NA;;18/10/1984;30973;437.069;2;94.96162693;118.975275;94.81214591;86.38461298;125.9695812;4756.959265
293;19/10/1984;30974;NA;;19/10/1984;30974;469.862;2;94.96162693;117.9635;94.30802208;86.01036045;124.8604846;5068.84582
294;20/10/1984;30975;NA;;20/10/1984;30975;581.822;2;94.96162693;116.951725;93.80389826;85.43623875;123.7168997;6219.176892
295;21/10/1984;30976;NA;;21/10/1984;30976;677.978;2;94.96162693;115.93995;93.29977443;84.71723818;122.5405496;7178.094437
296;22/10/1984;30977;NA;;22/10/1984;30977;720.685;2;94.96162693;114.928175;92.7956506;83.90834907;121.3331571;7555.074018
297;23/10/1984;30978;NA;;23/10/1984;30978;798.752;2;94.96162693;113.9164;92.29152677;83.06456172;120.0964453;8288.116635
298;24/10/1984;30979;NA;;24/10/1984;30979;833.75;2;94.96162693;112.904625;91.78740294;82.24086646;118.8321373;8560.191841
299;25/10/1984;30980;NA;;25/10/1984;30980;859.057;2;94.96162693;111.89285;91.28327911;81.49225359;117.5419563;8724.260767
300;26/10/1984;30981;NA;;26/10/1984;30981;813.689;2;94.96162693;110.881075;90.77915528;80.87371344;116.2276257;8171.119341
301;27/10/1984;30982;NA;;27/10/1984;30982;828.719;2;94.96162693;109.8693;90.27503145;80.44023631;114.8908689;8226.338051
302;28/10/1984;30983;NA;;28/10/1984;30983;946.99;2;94.96162693;108.857525;89.77090762;80.24681252;113.5334093;9289.296286
303;29/10/1984;30984;NA;;29/10/1984;30984;1026.947;2;94.96162693;107.84575;89.26678379;80.34843238;112.1569707;9951.488464
304;30/10/1984;30985;NA;;30/10/1984;30985;973.399;2;94.96162693;106.833975;88.76265996;80.80008621;110.7632768;9315.376949
305;31/10/1984;30986;NA;;31/10/1984;30986;828.719;2;94.96162693;105.8222;88.25853613;81.65676432;109.3540512;7829.89459
306;01/11/1984;30987;NA;;01/11/1984;30987;696.85;2;94.96162693;104.810425;87.7544123;82.97345703;107.931018;6498.293466
307;02/11/1984;30988;NA;;02/11/1984;30988;604.264;2;94.96162693;103.79865;87.25028848;84.80515465;106.4959012;5559.981631
308;03/11/1984;30989;NA;;03/11/1984;30989;546.517;2;94.96162693;102.786875;86.74616465;87.20013971;105.0504248;4960.383238
309;04/11/1984;30990;NA;;04/11/1984;30990;511.966;2;94.96162693;101.7751;86.24204082;90.14472687;103.5963131;4582.465059
310;05/11/1984;30991;NA;;05/11/1984;30991;482.365;2;94.96162693;100.763325;85.73791699;93.59173754;102.1352903;4256.624677
311;06/11/1984;30992;NA;;06/11/1984;30992;461.589;2;94.96162693;99.75155;85.23379316;97.49366533;100.6690809;4014.812768
312;07/11/1984;30993;NA;;07/11/1984;30993;437.069;2;94.96162693;98.739775;84.72966933;101.8030038;99.19940923;3746.043642
313;08/11/1984;30994;NA;;08/11/1984;30994;420.975;2;94.96162693;97.728;84.2255455;106.4722467;97.728;3554.586271
314;09/11/1984;30995;NA;;09/11/1984;30995;405.086;2;94.96162693;96.716225;83.72142167;111.4538874;96.25657786;3368.925397
315;10/11/1984;30996;NA;;10/11/1984;30996;389.405;2;94.96162693;95.70445;83.21729784;116.7004197;94.78686759;3189.065487
316;11/11/1984;30997;NA;;11/11/1984;30997;381.643;2;94.96162693;94.692675;82.71317401;122.1643372;93.32059405;3077.149088
317;12/11/1984;30998;NA;;12/11/1984;30998;377.782;2;94.96162693;93.6809;82.20905018;127.7981333;91.85948224;2998.327011
318;13/11/1984;30999;NA;;13/11/1984;30999;373.934;2;94.96162693;92.669125;81.70492635;133.5543018;90.4052572;2920.803792
319;14/11/1984;31000;NA;;14/11/1984;31000;385.517;2;94.96162693;91.65735;81.20080253;139.3853363;88.95964411;2963.127322
320;15/11/1984;31001;NA;;15/11/1984;31001;381.643;2;94.96162693;90.645575;80.6966787;145.2437303;87.52436824;2886.024597
321;16/11/1984;31002;NA;;16/11/1984;31002;413.004;2;94.96162693;89.6338;80.19255487;151.0819775;86.10115493;3072.394488
322;17/11/1984;31003;NA;;17/11/1984;31003;516.243;2;94.96162693;88.622025;79.68843104;156.8525714;84.69172966;3777.538688
323;18/11/1984;31004;NA;;18/11/1984;31004;673.287;2;94.96162693;87.61025;79.18430721;162.5080057;83.29781797;4845.6004
324;19/11/1984;31005;NA;;19/11/1984;31005;739.947;2;94.96162693;86.598475;78.68018338;168.0007739;81.92114551;5237.335226
325;20/11/1984;31006;NA;;20/11/1984;31006;769.159;2;94.96162693;85.5867;78.17605955;173.2864775;80.56343803;5353.870473
326;21/11/1984;31007;NA;;21/11/1984;31007;818.688;2;94.96162693;84.574925;77.67193572;178.3509233;79.22642138;5604.052649
327;22/11/1984;31008;NA;;22/11/1984;31008;915.625;2;94.96162693;83.56315;77.16781189;183.196918;77.9118215;6163.604199
328;23/11/1984;31009;NA;;23/11/1984;31009;1159.35;2;94.96162693;82.551375;76.66368806;187.8274585;76.62136443;7674.996573
329;24/11/1984;31010;NA;;24/11/1984;31010;1619.132;2;94.96162693;81.5396;76.15956423;192.2455417;75.3567763;10541.88587
330;25/11/1984;31011;NA;;25/11/1984;31011;1650.741;2;94.96162693;80.527825;75.6554404;196.4541643;74.11978334;10571.26164
331;26/11/1984;31012;NA;;26/11/1984;31012;1619.132;2;94.96162693;79.51605;75.15131657;200.4563231;72.91211189;10199.89442
332;27/11/1984;31013;NA;;27/11/1984;31013;1568.988;2;94.96162693;78.504275;74.64719275;204.255015;71.73548837;9724.503205
333;28/11/1984;31014;NA;;28/11/1984;31014;1525.551;2;94.96162693;77.4925;74.14306892;207.8532368;70.59163931;9304.515009
334;29/11/1984;31015;NA;;29/11/1984;31015;1470.312;2;94.96162693;76.480725;73.63894509;211.2539852;69.48229132;8826.679876
335;30/11/1984;31016;NA;;30/11/1984;31016;1415.765;2;94.96162693;75.46895;73.13482126;214.4602572;68.40917113;8367.953198
336;01/12/1984;31017;NA;;01/12/1984;31017;1397.738;2;94.96162693;74.457175;72.63069743;217.4750495;67.37400555;8136.392351
337;02/12/1984;31018;NA;;02/12/1984;31018;1391.746;2;94.96162693;73.4454;72.1265736;220.301359;66.37852149;7981.808408
338;03/12/1984;31019;NA;;03/12/1984;31019;1409.747;2;94.96162693;72.433625;71.62244977;222.9421824;65.42444596;7968.837578
339;04/12/1984;31020;NA;;04/12/1984;31020;1421.791;2;94.96162693;71.42185;71.11832594;225.4005165;64.51350607;7925.016007
340;05/12/1984;31021;NA;;05/12/1984;31021;1397.738;2;94.96162693;70.410075;70.61420211;227.6793583;63.64742901;7686.353964
341;06/12/1984;31022;NA;;06/12/1984;31022;1415.765;2;94.96162693;69.3983;70.11007828;229.7817045;62.8279421;7685.245565
342;07/12/1984;31023;NA;;07/12/1984;31023;1494.777;2;94.96162693;68.386525;69.60595445;231.7105519;62.05677273;8014.55356
343;08/12/1984;31024;NA;;08/12/1984;31024;1575.226;2;94.96162693;67.37475;69.10183062;233.4688973;61.33564839;8347.752697
344;09/12/1984;31025;NA;;09/12/1984;31025;1657.088;2;94.96162693;66.362975;68.59770679;235.0597376;60.66629667;8685.739488
345;10/12/1984;31026;NA;;10/12/1984;31026;1746.8;2;94.96162693;65.3512;68.09358297;236.4860695;60.05044527;9063.024578
346;11/12/1984;31027;NA;;11/12/1984;31027;1830.466;2;94.96162693;64.339425;67.58945914;237.7508899;59.48982197;9408.449934
347;12/12/1984;31028;NA;;12/12/1984;31028;1885.015;2;94.96162693;63.32765;67.08533531;238.8571957;58.98615464;9606.797536
348;13/12/1984;31029;NA;;13/12/1984;31029;1932.221;2;94.96162693;62.315875;66.58121148;239.8079835;58.54117128;9773.091116
349;14/12/1984;31030;NA;;14/12/1984;31030;1987.817;2;94.96162693;61.3041;66.07708765;240.6062503;58.15659996;9988.244184
350;15/12/1984;31031;NA;;15/12/1984;31031;2043.97;2;94.96162693;60.292325;65.57296382;241.2549928;57.83416885;10213.45685
351;16/12/1984;31032;NA;;16/12/1984;31032;2108.822;2;94.96162693;59.28055;65.06883999;241.7572079;57.57560622;10490.40332
352;17/12/1984;31033;NA;;17/12/1984;31033;2157.93;2;94.96162693;58.268775;64.56471616;242.1158923;57.38264045;10698.71512
353;18/12/1984;31034;57.257;TM/Landsat-5;18/12/1984;31034;2182.635;2;57.257;57.257;57.257;57.257;57.257;10797.50582
354;19/12/1984;31035;NA;;19/12/1984;31035;2199.16;2;94.96162693;57.17282813;64.09156973;242.4146566;57.16564126;10861.89624
355;20/12/1984;31036;NA;;20/12/1984;31036;2199.16;2;94.96162693;57.08865625;64.12254713;242.3607301;57.07436996;10844.55401
356;21/12/1984;31037;NA;;21/12/1984;31037;1979.841;2;94.96162693;57.00448438;64.15352453;242.1752602;56.98318875;9747.445253
357;22/12/1984;31038;NA;;22/12/1984;31038;1845.994;2;94.96162693;56.9203125;64.18450193;241.8612438;56.89210036;9073.941919
358;23/12/1984;31039;NA;;23/12/1984;31039;1807.263;2;94.96162693;56.83614063;64.21547933;241.4216776;56.80110766;8869.352275
359;24/12/1984;31040;NA;;24/12/1984;31040;1772.724;2;94.96162693;56.75196875;64.24645673;240.8595585;56.7102136;8685.926499
360;25/12/1984;31041;NA;;25/12/1984;31041;1740.339;2;94.96162693;56.66779688;64.27743413;240.1778834;56.6194213;8513.595681
361;26/12/1984;31042;NA;;26/12/1984;31042;1733.886;2;94.96162693;56.583625;64.30841153;239.3796489;56.52873399;8468.442471
362;27/12/1984;31043;NA;;27/12/1984;31043;1727.442;2;94.96162693;56.49945313;64.33938893;238.467852;56.43815502;8423.450442
363;28/12/1984;31044;NA;;28/12/1984;31044;1676.177;2;94.96162693;56.41528125;64.37036633;237.4454894;56.34768791;8160.367548
364;29/12/1984;31045;NA;;29/12/1984;31045;1631.751;2;94.96162693;56.33110938;64.40134373;236.315558;56.25733633;7931.34416
365;30/12/1984;31046;NA;;30/12/1984;31046;1600.265;2;94.96162693;56.2469375;64.43232113;235.0810546;56.1671041;7765.826473
366;31/12/1984;31047;NA;;31/12/1984;31047;1587.729;2;94.96162693;56.16276563;64.46329852;233.744976;56.07699524;7692.630184
367;01/01/1985;31048;NA;;01/01/1985;31048;1792.251;2;94.96162693;56.07859375;64.49427592;232.3103189;55.9870139;8669.616335
368;02/01/1985;31049;NA;;02/01/1985;31049;1830.466;2;94.96162693;55.99442188;64.52525332;230.7800804;55.89716448;8840.263024
369;03/01/1985;31050;NA;;03/01/1985;31050;1869.372;2;94.96162693;55.91025;64.55623072;229.157257;55.80745153;9013.670261
370;04/01/1985;31051;NA;;04/01/1985;31051;1908.566;2;94.96162693;55.82607813;64.58720812;227.4448457;55.71787985;9187.884093
371;05/01/1985;31052;NA;;05/01/1985;31052;1948.049;2;94.96162693;55.74190625;64.61818552;225.6458433;55.62845445;9362.904918
372;06/01/1985;31053;NA;;06/01/1985;31053;1987.817;2;94.96162693;55.65773438;64.64916292;223.7632466;55.53918059;9538.709242
373;07/01/1985;31054;NA;;07/01/1985;31054;2027.87;2;94.96162693;55.5735625;64.68014032;221.8000524;55.45006376;9715.292998
374;08/01/1985;31055;NA;;08/01/1985;31055;2043.97;2;94.96162693;55.48939063;64.71111772;219.7592575;55.36110976;9776.717066
375;09/01/1985;31056;NA;;09/01/1985;31056;2100.676;2;94.96162693;55.40521875;64.74209512;217.6438587;55.27232464;10031.83884
376;10/01/1985;31057;NA;;10/01/1985;31057;2166.154;2;94.96162693;55.32104688;64.77307252;215.4568529;55.18371478;10327.94708
377;11/01/1985;31058;NA;;11/01/1985;31058;2332.942;2;94.96162693;55.236875;64.80404992;213.2012368;55.09528687;11105.347
378;12/01/1985;31059;NA;;12/01/1985;31059;2460.888;2;94.96162693;55.15270313;64.83502732;210.8800074;55.00704796;11695.63832
