Date;Q_24700000;Q_24850000;Q_25200000;Q_25950000;Q_26350000;Q_27500000;Q_28300000;Q_26800000;Q_26710000
1977-01-26;3428.57;4702.09;5928.43;2457.1;4335.27;8987.82;9724.02;;
1977-01-27;3498.97;5001.4;6412.35;2591.67;4364.14;9198.2;9893.19;;
1977-01-28;3562.0;4702.09;7026.64;2776.47;4480.9;9505.96;10063.6;;
1977-01-29;2500.04;3886.18;7104.85;2944.65;4525.22;9601.58;10192.1;;
1977-01-30;2260.63;3205.39;6488.02;3106.29;4599.73;9769.94;10278.2;;
1977-01-31;2710.93;3447.04;5589.58;3131.63;4781.87;9891.01;10321.3;;
1977-02-01;3697.32;4491.08;5458.45;3486.25;4984.56;9915.31;10408.9;;
1977-02-02;3569.91;5276.53;6362.09;3665.41;5160.47;9939.63;10495.8;;
1977-02-03;3907.93;5909.08;7341.37;3864.56;5390.27;9988.36;10582.9;;
1977-02-04;5669.19;8450.97;7420.83;4085.18;5592.6;10037.2;10845.9;;
1977-02-05;4757.94;8219.75;7500.6;4344.4;5765.02;10307.7;11067.2;;
1977-02-06;4181.49;6394.53;8509.62;4533.31;6012.31;10506.5;11245.4;;
1977-02-07;2710.93;4645.93;7301.75;4662.01;6321.98;10782.6;11424.9;;
1977-02-08;2006.91;3493.08;7026.64;4727.2;6888.81;10883.8;11650.8;;
1977-02-09;1692.6;3214.13;5340.23;4792.94;7462.59;10985.4;11832.9;;
1977-02-10;1653.99;2185.19;6063.53;4842.62;7943.91;11061.9;12016.0;;
1977-02-11;1496.92;1991.98;5517.92;4859.24;8254.99;11164.3;12108.1;;
1977-02-12;1299.21;1609.44;4933.9;4859.24;8574.09;11241.3;12293.0;;
1977-02-13;1172.93;1565.55;4406.88;4826.02;8736.68;11267.1;12385.8;;
1977-02-14;1121.66;1516.82;3965.04;4776.45;8901.31;11370.3;12385.8;;
1977-02-15;1137.33;1479.4;3560.7;4710.85;9068.0;11499.9;12385.8;;
1977-02-16;1157.05;1426.66;3094.77;4662.01;9202.84;11578.0;12432.4;;
1977-02-17;1090.61;1400.61;2856.72;4565.28;9339.01;11682.5;12479.0;;
1977-02-18;1056.14;1313.65;2598.42;4469.79;9476.51;11787.4;12572.4;;
1977-02-19;1121.66;1298.56;2419.42;4406.82;9545.77;11972.1;12666.2;;
1977-02-20;1315.91;1437.14;2245.11;4344.4;9580.52;12051.6;12854.5;;
1977-02-21;1044.76;1374.78;2176.71;4205.94;9580.52;12131.4;13043.9;;
1977-02-22;873.524;1224.29;2151.26;4100.16;9580.52;12238.1;13234.5;;
1977-02-23;941.129;1171.07;2075.57;4010.81;9755.56;12345.2;13474.2;;
1977-02-24;1106.09;1344.06;1943.45;3922.66;9755.56;12533.7;13667.3;;
1977-02-25;1217.09;1532.99;1886.65;3850.12;9580.52;12642.0;13706.5;;
1977-02-26;901.721;1161.51;1951.62;3749.97;9442.01;12778.0;13902.6;;
1977-02-27;923.125;1195.13;2000.87;3665.41;9270.75;12914.6;14020.5;;
1977-02-28;1010.93;1238.99;1830.46;3582.03;9068.0;13079.5;14178.1;;
1977-03-01;1157.05;1379.93;1792.25;3486.25;8868.22;13189.9;14248.2;;
1977-03-02;1164.97;1614.96;1830.46;3418.81;8606.45;13300.7;14367.1;;
1977-03-03;1079.07;1278.57;1984.4;3338.95;8318.17;13467.7;14486.7;;
1977-03-04;1044.76;1405.81;1919.04;3247.24;8036.4;13495.6;14607.0;;
1977-03-05;884.052;1142.49;1830.46;3169.88;7821.69;13776.3;14687.6;;
1977-03-06;887.573;1137.75;1759.75;3106.29;7521.66;13974.4;14809.0;;
1977-03-07;738.471;1031.3;1721.01;3055.99;7258.28;14116.7;14890.3;;
1977-03-08;656.052;942.547;1568.99;3006.19;6972.93;14316.9;14971.8;;
1977-03-09;604.486;857.366;1445.98;2956.89;6754.52;14576.2;15053.7;;
1977-03-10;610.456;816.129;1355.98;2908.1;6576.72;14779.4;15177.1;;
1977-03-11;659.143;874.115;1291.23;2823.9;6366.81;14954.5;15301.2;;
1977-03-12;637.641;849.047;1256.36;2717.88;6160.66;15071.8;15384.3;;
1977-03-13;715.862;895.253;1244.82;2602.99;5924.86;15248.5;15551.3;;
1977-03-14;996.054;1224.29;1227.56;2493.26;5743.15;15455.8;15677.4;;
1977-03-15;811.522;1288.55;1297.07;2392.5;5564.55;15664.4;15804.2;;
1977-03-16;787.951;1058.62;1476.42;2300.33;5420.74;15844.1;15889.1;;
1977-03-17;665.344;920.915;1507.06;2230.36;5263.38;16024.8;16059.8;;
1977-03-18;631.556;824.304;1373.82;2195.68;5093.23;16176.1;16145.6;;
1977-03-19;877.027;929.541;1244.82;2188.77;4956.31;16297.6;16274.9;;
1977-03-20;1125.57;1532.99;1250.59;2195.68;4821.45;16419.6;16535.5;;
1977-03-21;944.748;1379.93;1537.92;2202.6;4732.68;16541.9;16710.8;;
1977-03-22;1052.34;1385.09;1695.34;2168.09;4659.4;16572.5;16931.6;;
1977-03-23;1448.53;1784.59;1688.94;2168.09;4500.39;16572.5;17154.4;;
1977-03-24;941.129;1349.16;1759.75;2188.77;4386.66;16541.9;17199.2;;
1977-03-25;1109.97;1234.08;1886.65;2244.29;4330.4;16450.1;17244.1;;
1977-03-26;1349.6;1527.59;1695.34;2293.3;4205.27;16419.6;17244.1;;
1977-03-27;981.274;1288.55;1695.34;2335.62;4109.35;16297.6;17154.4;;
1977-03-28;831.967;1058.62;1805.31;2371.11;4041.57;16206.5;16976.0;;
1977-03-29;712.657;990.923;1600.27;2392.5;3987.81;15694.3;16798.9;;
1977-03-30;992.35;946.9;1445.98;2399.64;3934.43;15485.5;16754.8;;
1977-03-31;1488.07;1670.67;1326.42;2399.64;3894.66;15278.0;16535.5;;
1977-04-01;1188.9;1090.9;1593.99;2399.64;3855.12;14896.0;16145.6;;
1977-04-02;1413.77;1676.28;1854.47;2385.36;3907.89;14518.4;16017.0;;
1977-04-03;1461.66;1796.17;1951.62;2371.11;3974.42;14173.7;15677.4;;
1977-04-04;1418.09;1895.91;1992.63;2363.99;4001.21;13946.0;15425.9;;
1977-04-05;1221.14;1522.2;2134.36;2392.5;4041.57;13720.0;15177.1;;
1977-04-06;1324.3;1587.43;2134.36;2435.49;4068.61;13495.6;14809.0;;
1977-04-07;1435.45;1313.65;2067.22;2486.01;4068.61;13300.7;14647.3;;
1977-04-08;1192.91;1522.2;2117.5;2546.69;4095.74;12750.8;14406.9;;
1977-04-09;1474.84;1693.18;2083.93;2591.67;4109.35;12291.6;14208.7;;
1977-04-10;1188.9;1463.49;2033.95;2625.73;4122.98;12051.6;13973.2;;
1977-04-11;1133.4;1171.07;2025.66;2648.58;4109.35;11945.6;13328.7;;
1977-04-12;1010.93;1175.87;1910.92;2671.56;4122.98;11656.3;13042.5;;
1977-04-13;845.721;1044.92;1779.22;2671.56;4122.98;11448.0;12758.8;;
1977-04-14;774.619;1008.78;1695.34;2671.56;4122.98;11215.6;12431.0;;
1977-04-15;722.29;912.325;1507.06;2648.58;4150.31;10985.4;12291.6;;
1977-04-16;674.693;857.366;1385.76;2614.35;4136.63;10757.3;12014.7;;
1977-04-17;643.753;853.202;1267.95;2569.12;4136.63;10531.4;11786.0;;
1977-04-18;625.495;844.9;1216.1;2486.01;4150.31;10307.7;11559.0;;
1977-04-19;616.453;783.793;1176.28;2392.5;4136.63;10086.1;11423.6;;
1977-04-20;821.717;807.991;1136.91;2293.3;4136.63;10037.2;11378.7;;
1977-04-21;1033.43;1338.97;1120.17;2174.97;4136.63;10061.6;11333.8;;
1977-04-22;781.273;1049.48;1267.95;2059.01;4122.98;10037.2;11333.8;;
1977-04-23;693.561;951.262;1409.75;1958.69;4068.61;10037.2;11289.0;;
1977-04-24;631.556;828.405;1285.4;1905.95;4041.57;10012.8;11289.0;;
1977-04-25;589.672;791.823;1210.38;1905.95;3987.81;9988.36;11333.8;;
1977-04-26;551.911;724.739;1120.17;1899.4;3961.07;9988.36;11289.0;;
1977-04-27;529.219;686.519;1054.08;1873.27;3921.15;9963.98;11378.7;;
1977-04-28;518.03;667.755;989.361;1808.54;3855.12;9745.81;11378.7;;
1977-04-29;540.513;667.755;900.077;1770.11;3802.73;9745.81;11378.7;;
1977-04-30;551.911;664.03;853.975;1719.36;3686.32;9891.01;11513.8;;
1977-05-01;560.528;652.911;853.975;1656.7;3571.89;10184.3;11787.2;;
1977-05-02;560.528;667.755;813.689;1601.05;3496.71;10481.5;11970.1;;
1977-05-03;557.649;690.299;874.364;1558.27;3459.45;10782.6;12200.4;;
1977-05-04;526.412;664.03;900.077;1521.94;3349.0;11113.0;12385.8;;
1977-05-05;534.853;667.755;936.495;1497.9;3204.79;11396.2;12619.3;;
1977-05-06;520.817;664.03;920.828;1479.97;3087.28;11682.5;12854.5;;
1977-05-07;575.019;671.489;869.251;1479.97;2995.02;11604.1;13043.9;;
1977-05-08;551.911;705.513;853.975;1468.06;2926.83;11499.9;13234.5;;
1977-05-09;973.92;908.043;920.828;1397.35;2859.51;11499.9;13378.1;;
1977-05-10;988.652;1379.93;1075.96;1385.69;2815.11;11448.0;13378.1;;
1977-05-11;728.743;929.541;1297.07;1368.28;2760.15;11448.0;13330.2;;
1977-05-12;706.266;824.304;1308.78;1368.28;2705.79;11318.6;13186.7;;
1977-05-13;671.57;853.202;1148.11;1450.26;2662.72;11061.9;12949.0;;
1977-05-14;684.098;807.991;1120.17;1546.12;2620.04;10807.8;12666.2;;
1977-05-15;592.622;775.8;1170.63;1594.91;2609.43;10631.6;12385.8;;
1977-05-16;577.937;690.299;1037.77;1588.78;2588.28;10531.4;12154.2;;
1977-05-17;828.544;812.055;936.495;1564.35;2577.74;10406.9;11924.3;;
1977-05-18;777.943;1013.27;889.761;1546.12;2662.72;10307.7;11741.7;;
1977-05-19;619.46;771.818;1125.74;1497.9;2727.46;10110.6;11560.2;;
1977-05-20;549.052;616.455;1153.73;1450.26;2771.1;9866.75;11379.9;;
1977-05-21;520.817;616.455;1037.77;1462.12;2771.1;9553.71;11111.6;;
1977-05-22;477.006;595.029;884.619;1474.01;2760.15;9316.03;10845.9;;
1977-05-23;463.662;573.943;783.908;1450.26;2749.23;9151.26;10408.9;;
1977-05-24;455.735;566.989;741.108;1432.54;2705.79;9034.38;10107.4;;
1977-05-25;447.868;553.196;716.185;1409.04;2684.21;8871.89;10021.9;;
1977-05-26;445.259;546.356;703.828;1379.88;2662.72;8642.07;9598.95;;
1977-05-27;440.061;539.554;736.935;1345.19;2620.04;8324.92;9348.74;;
1977-05-28;432.315;536.167;798.752;1322.24;2535.81;8190.64;9060.22;;
1977-05-29;427.184;526.064;769.159;1299.44;2473.64;8079.49;8897.01;;
1977-05-30;424.628;519.376;736.935;1282.44;2381.97;7881.15;8574.22;;
1977-05-31;414.474;516.047;720.319;1271.16;2321.92;7728.43;8295.78;;
1977-06-01;422.079;512.727;712.058;1248.7;2243.16;7534.07;8059.22;;
1977-06-02;463.662;522.715;703.828;1165.81;2185.08;7341.94;7787.8;;
1977-06-03;453.106;539.554;703.828;1204.23;2146.82;7194.06;7558.16;;
1977-06-04;455.735;539.554;728.612;1101.06;2108.94;6828.84;7331.33;;
1977-06-05;471.649;556.63;712.058;1095.72;2052.81;6742.03;6996.38;;
1977-06-06;487.801;566.989;724.461;1095.72;2025.05;6655.76;6776.63;;
1977-06-07;471.649;570.461;783.908;1095.72;1997.51;6612.83;6523.88;;
1977-06-08;479.695;553.196;783.908;1095.72;1961.11;6400.17;6310.35;;
1977-06-09;458.371;549.771;754.505;1095.72;1934.05;5742.27;5960.93;;
1977-06-10;422.079;532.79;774.065;1095.72;1916.12;5005.89;5721.18;;
1977-06-11;404.427;526.064;818.688;1106.4;1907.19;4820.22;5585.98;;
1977-06-12;394.488;519.376;764.264;1101.06;1898.29;4459.08;5418.83;;
1977-06-13;384.658;516.047;712.058;1085.09;1880.55;4283.61;5319.54;;
1977-06-14;392.021;506.115;667.185;1069.2;1871.71;4043.67;5090.77;;
1977-06-15;396.963;483.277;643.116;1053.41;1862.9;3926.21;4929.87;;
1977-06-16;471.649;526.064;627.232;1032.48;1854.11;3826.86;4771.09;;
1977-06-17;598.541;630.925;615.404;1011.72;1827.88;3712.51;4614.42;;
1977-06-18;458.371;584.444;712.058;985.982;1801.85;3615.83;4429.25;;
1977-06-19;419.537;512.727;736.935;965.573;1784.62;3552.07;4368.21;;
1977-06-20;394.488;486.511;720.319;980.865;1758.93;3395.04;4277.3;;
1977-06-21;379.784;470.438;691.543;1011.72;1733.45;3348.61;4157.3;;
1977-06-22;372.523;454.606;647.107;1037.7;1725.01;3287.17;4009.26;;
1977-06-23;370.117;448.341;619.339;1022.08;1716.58;3196.05;3892.4;;
1977-06-24;379.784;451.469;584.228;975.758;1708.18;3091.31;3863.41;;
1977-06-25;387.105;464.076;561.198;955.43;1708.18;3076.48;3662.93;;
1977-06-26;377.357;457.753;557.389;935.263;1691.44;3032.21;3522.4;;
1977-06-27;370.117;448.341;595.857;915.258;1674.8;3002.87;3411.59;;
1977-06-28;365.324;439.017;576.518;895.415;1650.0;2959.12;3302.23;;
1977-06-29;351.112;432.849;561.198;875.736;1617.26;2959.12;3221.17;;
1977-06-30;346.429;420.629;588.096;856.222;1592.94;2915.67;3140.92;;
1977-07-01;339.457;411.568;565.015;841.694;1584.88;2886.88;3035.21;;
1977-07-02;334.843;402.594;549.797;827.26;1552.85;2858.23;2956.9;;
1977-07-03;327.974;399.622;538.473;812.92;1536.98;2843.96;2905.15;;
1977-07-04;325.698;393.708;523.495;808.161;1513.33;2829.72;2828.24;;
1977-07-05;325.698;387.834;512.353;808.161;1497.68;2691.41;2726.99;;
1977-07-06;321.168;381.999;501.29;803.412;1482.12;2634.99;2676.93;;
1977-07-07;318.913;381.999;493.959;789.229;1451.26;2597.79;2577.94;;
1977-07-08;316.665;376.203;486.663;779.827;1428.36;2524.37;2504.71;;
1977-07-09;314.424;373.32;490.306;770.467;1405.65;2488.15;2408.39;;
1977-07-10;312.19;370.447;486.663;770.467;1390.62;2416.66;2344.88;;
1977-07-11;309.963;370.447;483.029;765.802;1377.4;2363.89;2299.63;;
1977-07-12;312.19;359.053;475.786;751.874;1364.24;2329.1;2269.7;;
1977-07-13;307.743;361.887;472.179;747.252;1351.14;2243.53;2239.96;;
1977-07-14;307.743;353.416;468.58;742.641;1338.1;2176.49;2181.07;;
1977-07-15;307.743;347.819;461.41;738.041;1325.13;2143.44;2151.91;;
1977-07-16;296.748;347.819;454.277;733.452;1312.22;2110.7;2108.54;;
1977-07-17;294.57;345.035;447.18;719.748;1299.37;2014.34;2065.59;;
1977-07-18;294.57;342.261;454.277;688.151;1286.59;1967.19;2037.21;;
1977-07-19;292.399;342.261;450.723;670.336;1273.87;1920.73;1994.99;;
1977-07-20;290.236;342.261;443.645;657.089;1261.21;1829.86;1967.08;;
1977-07-21;292.399;339.498;440.119;639.582;1248.62;1829.86;1939.37;;
1977-07-22;294.57;336.744;433.096;622.253;1236.09;1800.18;1898.17;;
1977-07-23;292.399;336.744;429.598;605.102;1223.62;1785.44;1884.53;;
1977-07-24;288.079;336.744;426.109;571.345;1211.22;1756.2;1817.06;;
1977-07-25;285.929;331.266;419.161;546.506;1205.04;1741.7;1803.71;;
1977-07-26;283.786;331.266;415.7;546.506;1217.41;1712.9;1790.41;;
1977-07-27;281.65;331.266;408.808;546.506;1217.41;1712.9;1777.16;;
1977-07-28;279.522;331.266;405.376;550.617;1205.04;1684.4;1763.96;;
1977-07-29;275.286;325.829;401.953;546.506;1205.04;1642.2;1750.8;;
1977-07-30;273.178;328.542;395.137;554.74;1205.04;1628.28;1750.8;;
1977-07-31;273.178;325.829;391.743;567.176;1198.88;1600.66;1711.63;;
1977-08-01;271.078;312.411;388.359;575.525;1198.88;1573.33;1660.07;;
1977-08-02;268.985;315.074;384.984;563.019;1192.73;1546.29;1584.19;;
1977-08-03;268.985;309.757;381.619;530.178;1186.6;1519.54;1546.9;;
1977-08-04;266.899;309.757;374.919;510.03;1180.49;1466.9;1534.57;;
1977-08-05;264.82;304.481;371.583;526.125;1174.39;1441.01;1522.28;;
1977-08-06;264.82;301.858;364.941;534.243;1168.31;1415.4;1497.86;;
1977-08-07;262.748;299.245;361.635;522.084;1162.24;1390.07;1461.59;;
1977-08-08;260.683;294.049;348.509;510.03;1156.19;1377.52;1449.6;;
1977-08-09;258.626;288.894;342.006;498.082;1150.15;1352.61;1425.76;;
1977-08-10;258.626;288.894;329.121;494.124;1144.13;1303.64;1413.91;;
1977-08-11;256.575;286.332;316.4;478.407;1138.13;1291.57;1402.12;;
1977-08-12;252.496;286.332;345.252;470.62;1132.14;1279.57;1378.66;;
1977-08-13;250.467;283.78;342.006;462.881;1126.17;1255.78;1367.01;;
1977-08-14;248.445;283.78;338.77;455.191;1120.21;1243.98;1343.85;;
1977-08-15;244.423;283.78;335.543;447.549;1114.27;1197.49;1332.35;;
1977-08-16;244.423;281.238;332.327;443.746;1102.44;1186.04;1309.48;;
1977-08-17;242.423;278.706;325.925;432.41;1090.67;1174.66;1298.12;;
1977-08-18;242.423;278.706;322.74;428.656;1078.96;1163.34;1275.54;;
1977-08-19;240.43;278.706;319.565;421.185;1067.31;1152.09;1264.32;;
1977-08-20;238.444;276.185;316.4;413.764;1055.73;1140.91;1253.16;;
1977-08-21;238.444;273.674;316.4;406.392;1044.21;1140.91;1230.97;;
1977-08-22;238.444;266.201;313.245;402.724;1032.76;1129.79;1219.95;;
1977-08-23;236.466;271.173;310.101;395.427;1021.37;1118.75;1198.05;;
1977-08-24;238.444;271.173;310.101;391.797;1010.04;1107.76;1187.18;;
1977-08-25;242.423;271.173;306.967;388.18;998.774;1096.85;1176.35;;
1977-08-26;248.445;266.201;303.844;388.18;987.573;1086.0;1154.85;;
1977-08-27;264.82;268.682;303.844;388.18;976.434;1075.22;1133.54;;
1977-08-28;273.178;281.238;306.967;391.797;965.359;1075.22;1112.42;;
1977-08-29;275.286;283.78;316.4;413.764;954.347;1075.22;1091.5;;
1977-08-30;275.286;304.481;322.74;413.764;943.398;1064.51;1081.11;;
1977-08-31;266.899;283.78;335.543;413.764;943.398;1043.27;1070.77;;
1977-09-01;268.985;283.78;345.252;410.072;937.947;1032.76;1070.77;;
1977-09-02;279.522;288.894;335.543;406.392;932.512;1032.76;1060.48;;
1977-09-03;273.178;288.894;322.74;402.724;927.093;1011.92;1060.48;;
1977-09-04;271.078;288.894;335.543;402.724;921.69;1001.6;1050.24;;
1977-09-05;268.985;291.467;338.77;399.069;916.302;981.153;1040.05;;
1977-09-06;266.899;286.332;338.77;399.069;910.931;981.153;1029.91;;
1977-09-07;260.683;281.238;332.327;395.427;905.575;981.153;1019.81;;
1977-09-08;260.683;281.238;325.925;391.797;900.235;971.027;999.772;;
1977-09-09;346.429;336.744;319.565;388.18;894.911;971.027;970.075;;
1977-09-10;321.168;359.053;364.941;384.575;889.602;960.966;970.075;;
1977-09-11;294.57;331.266;371.583;380.983;884.309;960.966;960.273;;
1977-09-12;273.178;304.481;412.249;377.404;879.033;960.966;950.521;;
1977-09-13;262.748;286.332;395.137;377.404;879.033;941.038;940.817;;
1977-09-14;250.467;271.173;374.919;373.837;873.771;931.17;931.163;;
1977-09-15;260.683;271.173;345.252;370.283;873.771;921.366;931.163;;
1977-09-16;258.626;273.674;329.121;380.983;868.526;901.951;921.557;;
1977-09-17;271.078;281.238;319.565;388.18;879.033;892.338;921.557;;
1977-09-18;277.4;291.467;325.925;395.427;900.235;892.338;921.557;;
1977-09-19;277.4;291.467;329.121;417.468;910.931;882.789;921.557;;
1977-09-20;285.929;299.245;342.006;432.41;905.575;911.627;921.557;;
1977-09-21;273.178;299.245;358.338;436.177;894.911;931.17;921.557;;
1977-09-22;271.078;296.642;348.509;432.41;884.309;941.038;931.163;;
1977-09-23;275.286;301.858;345.252;443.746;873.771;941.038;931.163;;
1977-09-24;318.913;334.0;361.635;470.62;879.033;950.97;921.557;;
1977-09-25;275.286;328.542;374.919;470.62;884.309;971.027;883.623;;
1977-09-26;273.178;307.114;381.619;474.507;910.931;991.343;921.557;;
1977-09-27;268.985;296.642;391.743;470.62;927.093;1001.6;960.273;;
1977-09-28;268.985;288.894;371.583;482.318;943.398;1022.31;1019.81;;
1977-09-29;262.748;283.78;358.338;502.053;954.347;1032.76;1050.24;;
1977-09-30;271.078;286.332;351.775;522.084;959.845;1043.27;1070.77;;
1977-10-01;273.178;288.894;355.052;538.319;965.359;1053.86;1070.77;;
1977-10-02;296.748;304.481;361.635;538.319;976.434;1064.51;1070.77;;
1977-10-03;314.424;334.0;371.583;546.506;987.573;1064.51;1091.5;;
1977-10-04;344.098;364.73;371.583;546.506;1010.04;1075.22;1101.94;;
1977-10-05;321.168;370.447;391.743;554.74;1027.06;1086.0;1112.42;;
1977-10-06;285.929;342.261;419.161;554.74;1038.48;1118.75;1122.95;;
1977-10-07;309.963;339.498;443.645;563.019;1044.21;1152.09;1144.17;;
1977-10-08;290.236;342.261;422.63;575.525;1049.97;1174.66;1187.18;;
1977-10-09;283.786;325.829;408.808;596.595;1055.73;1186.04;1208.98;;
1977-10-10;268.985;307.114;398.54;617.948;1073.13;1209.01;1230.97;;
1977-10-11;256.575;286.332;405.376;626.568;1102.44;1243.98;1242.04;;
1977-10-12;246.431;268.682;381.619;622.253;1138.13;1255.78;1264.32;;
1977-10-13;236.466;256.382;358.338;609.373;1180.49;1267.64;1298.12;;
1977-10-14;234.494;246.727;351.775;592.358;1192.73;1291.57;1320.89;;
1977-10-15;236.466;241.962;348.509;538.319;1198.88;1315.78;1332.35;;
1977-10-16;248.445;251.534;338.77;490.177;1180.49;1327.99;1355.41;;
1977-10-17;268.985;271.173;335.543;498.082;1162.24;1365.03;1367.01;;
1977-10-18;314.424;309.757;329.121;478.407;1132.14;1390.07;1390.37;;
1977-10-19;401.932;381.999;335.543;455.191;1102.44;1390.07;1437.66;;
1977-10-20;355.822;390.766;355.052;439.955;1061.51;1402.7;1473.63;;
1977-10-21;325.698;356.23;426.109;428.656;1032.76;1415.4;1449.6;;
1977-10-22;332.546;347.819;454.277;421.185;1004.4;1415.4;1473.63;;
1977-10-23;332.546;353.416;429.598;451.364;981.995;1428.17;1449.6;;
1977-10-24;344.098;361.887;408.808;478.407;965.359;1428.17;1510.05;;
1977-10-25;360.559;376.203;415.7;514.036;959.845;1441.01;1534.57;;
1977-10-26;323.43;356.23;422.63;510.03;981.995;1441.01;1559.28;;
1977-10-27;330.257;345.035;436.603;506.036;998.774;1441.01;1571.71;;
1977-10-28;358.187;364.73;436.603;514.036;1010.04;1415.4;1596.71;;
1977-10-29;498.701;467.252;422.63;526.125;1049.97;1441.01;1596.71;;
1977-10-30;520.817;542.95;457.839;542.407;1055.73;1479.95;1596.71;;
1977-10-31;434.89;516.047;553.589;550.617;1067.31;1506.27;1596.71;;
1977-11-01;389.56;489.754;655.114;558.874;1084.8;1519.54;1609.29;;
1977-11-02;358.187;464.076;675.273;583.919;1102.44;1519.54;1647.3;;
1977-11-03;318.913;435.928;627.232;648.313;1114.27;1546.29;1685.75;;
1977-11-04;312.19;411.568;576.518;728.873;1126.17;1559.78;1711.63;;
1977-11-05;341.774;387.834;512.353;756.506;1174.39;1573.33;1750.8;;
1977-11-06;332.546;364.73;483.029;733.452;1223.62;1586.96;1750.8;;
1977-11-07;348.767;429.779;479.403;701.627;1299.37;1628.28;1763.96;;
1977-11-08;458.371;445.223;475.786;665.909;1318.67;1670.26;1817.06;;
1977-11-09;477.006;435.928;475.786;643.942;1325.13;1770.79;1870.94;;
1977-11-10;384.658;426.72;572.675;622.253;1318.67;1844.82;1925.59;;
1977-11-11;374.937;396.66;643.116;617.948;1299.37;1829.86;1939.37;;
1977-11-12;321.168;376.203;623.281;639.582;1299.37;1814.98;1967.08;;
1977-11-13;341.774;411.568;572.675;688.151;1280.22;1814.98;2009.01;;
1977-11-14;601.51;591.491;549.797;733.452;1261.21;1800.18;2079.86;;
1977-11-15;560.528;595.029;584.228;733.452;1248.62;1785.44;2108.54;;
1977-11-16;432.315;512.727;623.281;715.202;1254.91;1785.44;2151.91;;
1977-11-17;859.573;678.985;712.058;697.124;1331.61;1800.18;2166.47;;
1977-11-18;771.302;869.914;663.154;679.221;1370.81;1829.86;2181.07;;
1977-11-19;744.987;717.021;864.149;747.252;1384.0;1829.86;2195.72;;
1977-11-20;937.516;857.366;941.738;803.412;1364.24;1829.86;2195.72;;
1977-11-21;955.643;1095.54;941.738;836.872;1370.81;1844.82;2210.42;;
1977-11-22;791.3;878.324;1081.46;920.244;1384.0;1844.82;2225.17;;
1977-11-23;719.073;783.793;1164.98;996.245;1398.13;1859.85;2254.81;;
1977-11-24;652.968;744.195;1065.0;1022.08;1443.6;1859.85;2284.64;;
1977-11-25;549.052;630.925;1026.95;1122.49;1529.07;1859.85;2284.64;;
1977-11-26;506.945;553.196;946.99;1176.74;1601.02;1874.96;2284.64;;
1977-11-27;622.475;512.727;853.975;1182.22;1666.51;1874.96;2284.64;;
1977-11-28;771.302;709.34;803.72;1165.81;1767.47;1890.14;2329.75;;
1977-11-29;933.909;929.541;793.793;1127.87;1871.71;1890.14;2390.57;;
1977-11-30;690.4;840.763;957.524;1063.93;1979.26;1890.14;2408.39;;
1977-12-01;640.694;736.385;1109.06;1032.48;2034.28;1951.63;2408.39;;
1977-12-02;738.471;891.007;1092.47;1079.78;2071.42;1998.54;2480.48;;
1977-12-03;646.818;546.356;1065.0;1198.71;2071.42;2030.2;2553.44;;
1977-12-04;767.99;878.324;1210.38;1316.53;2071.42;2094.45;2676.93;;
1977-12-05;738.471;701.696;1181.94;1368.28;2071.42;2176.49;2828.24;;
1977-12-06;598.541;526.064;1164.98;1397.35;2146.82;2294.64;2956.9;;
1977-12-07;712.657;595.029;1103.52;1450.26;2214.02;2363.89;2956.9;;
1977-12-08;674.693;783.793;968.097;1462.12;2262.71;2488.15;3035.21;;
